;	Shine DropItem from Mob																					;
#IGNORE	\o042			;인용부호무시																		;
#EXCHANGE	#	\x20		;#=>space																		;
;	기획용	2005.02.27																				;
;																						;
#TABLE	ItemDropGroup																					;
#COLUMNTYPE	Index	String[40]	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	DWORD	;
#RECORD	Weapon13	Weapon13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Shield13	Shield13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						
#RECORD	Shoes14	Shoes14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Hat14	Hat14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Leg14	Leg14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Body14	Body14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Weapon14	Weapon14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Shield14	Shield14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						
#RECORD	Shoes15	Shoes15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Hat15	Hat15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Leg15	Leg15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Body15	Body15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Weapon15	Weapon15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Shield15	Shield15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						
#RECORD	Ring01	Ring01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Ring02	Ring02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Ring03	Ring03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Ring04	Ring04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Ring05	Ring05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Ring06	Ring06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing01	NamedRing01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing02	NamedRing02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing03	NamedRing03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing04	NamedRing04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing05	NamedRing05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	NamedRing06	NamedRing06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	PhinoRing	PhinoRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	PhinoFlieRing	PhinoFlieRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	MaraRing	MaraRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SkullRing	SkullRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RoboRing	RoboRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	GobleKingRing	GobleKingRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	JewelKeeperRing	JewelKeeperRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	GhostNightRing	GhostNightRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RareRing01	RareRing01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RareRing02	RareRing02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RareRing03	RareRing03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	UniqRing01	UniqRing01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	UniqRing02	UniqRing02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						
#RECORD	Neck01	Neck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Neck02	Neck02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Neck03	Neck03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Neck04	Neck04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Neck05	Neck05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Neck06	Neck06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck01	NamedNeck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck02	NamedNeck02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck03	NamedNeck03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck04	NamedNeck04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck05	NamedNeck05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NamedNeck06	NamedNeck06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	KebingNeck	KebingNeck	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	SkullNeck	SkullNeck	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	GoblinNeck	GoblinNeck	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	KaraNeck	KaraNeck	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	TrumphyNeck01	TrumphyNeck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	TrumphyNeck02	TrumphyNeck02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RareNeck01	RareNeck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	RareNeck02	RareNeck02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	RareNeck03	RareNeck03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	UniqNeck01	UniqNeck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	UniqNeck02	UniqNeck02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
																						;
#RECORD	Upsource01	Upsource01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource02	Upsource02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource03	Upsource03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource04	Upsource04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource05	Upsource05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource06	Upsource06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource07	Upsource07	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource08	Upsource08	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource09	Upsource09	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource10	Upsource10	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource11	Upsource11	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource12	Upsource12	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource13	Upsource13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource14	Upsource14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Upsource15	Upsource15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						;
#RECORD	SpUpsource01	SpUpsource01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource02	SpUpsource02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource03	SpUpsource03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource04	SpUpsource04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource05	SpUpsource05	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource06	SpUpsource06	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource07	SpUpsource07	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource08	SpUpsource08	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource09	SpUpsource09	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource10	SpUpsource10	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource11	SpUpsource11	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource12	SpUpsource12	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource13	SpUpsource13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource14	SpUpsource14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	SpUpsource15	SpUpsource15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
																						;
#RECORD	Grade01Source01	Grade01Source01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade01Source02	Grade01Source02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade01Source03	Grade01Source03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade02Source01	Grade02Source01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade02Source02	Grade02Source02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade02Source03	Grade02Source03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade03Source01	Grade03Source01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade03Source02	Grade03Source02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade03Source03	Grade03Source03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade04Source01	Grade04Source01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade04Source02	Grade04Source02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade04Source03	Grade04Source03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	;
#RECORD	Grade05Source01	Grade05Source01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Grade05Source02	Grade05Source02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	Grade05Source03	Grade05Source03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
																						
#RECORD	Badge	Badge	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestBag	BestBag	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestBeast	BestBeast	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestBelt	BestBelt	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestBrokenTeeth	BestBrokenTeeth	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestCarcass	BestCarcass	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestDust	BestDust	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestGlove	BestGlove	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestPledge	BestPledge	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	BestShell	BestShell	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	ElementalEgg	ElementalEgg	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighBag	HighBag	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighBeast	HighBeast	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighBelt	HighBelt	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighBrokenTeeth	HighBrokenTeeth	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighCarcass	HighCarcass	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighDust	HighDust	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighGlove	HighGlove	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighPledge	HighPledge	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighShell	HighShell	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	Kylin	Kylin	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	LowBag	LowBag	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	LowBeast	LowBeast	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	;
#RECORD	LowBelt	LowBelt	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowBrokenTeeth	LowBrokenTeeth	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowCarcass	LowCarcass	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowDust	LowDust	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowGlove	LowGlove	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowPledge	LowPledge	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	LowShell	LowShell	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	Mushroom	Mushroom	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorBag	NorBag	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorBeast	NorBeast	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorBelt	NorBelt	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorBrokenTeeth	NorBrokenTeeth	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorCarcass	NorCarcass	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorDust	NorDust	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorGlove	NorGlove	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorPledge	NorPledge	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 
#RECORD	NorShell	NorShell	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	SlimeJelly	SlimeJelly	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	LowCopperOre	LowCopperOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NorCopperOre	NorCopperOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	HighCopperOre	HighCopperOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	LowSilverOre	LowSilverOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	NorSilverOre	NorSilverOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	HighSilverOre	HighSilverOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1002 	
#RECORD	LowHerb	LowHerb	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	
#RECORD	NorHerb	NorHerb	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	
#RECORD	HighHerb	HighHerb	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	
#RECORD	BestHerb	BestHerb	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	
#RECORD	LowMush	LowMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	
#RECORD	NorMush	NorMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	HighMush	HighMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	BestMush	BestMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	LowMush	LowMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	NorMush	NorMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	HighMush	HighMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
#RECORD	BestMush	BestMush	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1004 	;
																						;
#RECORD	LowMagicCrystal	LowMagicCrystal	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	;
#RECORD	LowCleanWater	LowCleanWater	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	;
#RECORD	NorMagicCrystal	NorMagicCrystal	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	NorCleanWater	NorCleanWater	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	;
#RECORD	HighMagicCrystal	HighMagicCrystal	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
#RECORD	HighCleanWater	HighCleanWater	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1003 	
